user_name,tone,time_date,text,date_column
Elon Musk,neutral,2022-10-16 04:46:02,venn diagram intersection of those two audiences is pretty small i guess,2022-10-16 04:46:02
Elon Musk,positive,2022-10-16 04:44:53,not as popular as id hoped sigh,2022-10-16 04:44:53
Elon Musk,positive,2022-10-16 03:41:07,pitching my idea once again for a crossover of das boot amp boss baby das baby hijinks on the high seas,2022-10-16 03:41:07
Elon Musk,neutral,2022-10-16 03:35:16,just a scratch we can buff it out,2022-10-16 03:35:16
Elon Musk,positive,2022-10-16 03:31:45,mostly accurate,2022-10-16 03:31:45
Elon Musk,negative,2022-10-16 03:24:24,the comments in this thread are a conspiracy theorists wet dream,2022-10-16 03:24:24
Elon Musk,neutral,2022-10-15 23:43:55,years ago,2022-10-15 23:43:55
Elon Musk,positive,2022-10-15 20:18:53,definitely one of the strangest meetings ive ever experienced was there too,2022-10-15 20:18:53
Elon Musk,neutral,2022-10-15 20:15:19,im trying my hardest to deescalate this situation and obviously failing,2022-10-15 20:15:19
Elon Musk,neutral,2022-10-15 19:52:35,damned if you do damned if you dont so guess im just damned,2022-10-15 19:52:35
Elon Musk,positive,2022-10-15 19:48:57,starship amp nextgen starlink satellites are key but much risk lies ahead before those are working at scale,2022-10-15 19:48:57
Elon Musk,positive,2022-10-15 19:35:44,the hilarious thing is youre not wrong,2022-10-15 19:35:44
Elon Musk,neutral,2022-10-15 19:31:57,so it goes,2022-10-15 19:31:57
Elon Musk,neutral,2022-10-15 18:18:59,fate loves irony,2022-10-15 18:18:59
Elon Musk,positive,2022-10-15 18:14:03,even so we should still do good deeds,2022-10-15 18:14:03
Elon Musk,negative,2022-10-15 18:06:20,the hell with it even though starlink is still losing money amp other companies are getting billions of taxpayer,2022-10-15 18:06:20
Elon Musk,neutral,2022-10-15 17:43:59,that dude is not just a condition of anonymity spineless coward hes also an ignorant fool star,2022-10-15 17:43:59
Elon Musk,positive,2022-10-15 17:17:22,it has required a lot of our resources going into super lockdown mode slows,2022-10-15 17:17:22
Elon Musk,positive,2022-10-15 17:08:42,dod provided about of the falcon development cost appreciated certainly but should be seen in context,2022-10-15 17:08:42
Elon Musk,positive,2022-10-15 16:56:42,of course and their signal jamming systems are also getting better,2022-10-15 16:56:42
Elon Musk,positive,2022-10-15 16:37:09,the amount spacex is requesting for a major battlefield advantage is less than the cost of one new gps,2022-10-15 16:37:09
Elon Musk,positive,2022-10-15 16:33:30,would be great if someday humanity stopped pointing nukes at itself that would destroy almost all life,2022-10-15 16:33:30
Elon Musk,negative,2022-10-17 14:03:13,wrong analogy america also had a humiliating withdra,2022-10-17 14:03:13
Elon Musk,neutral,2022-10-17 13:48:51,probably not,2022-10-17 13:48:51
Elon Musk,positive,2022-10-17 13:47:55,practice makes perfect,2022-10-17 13:47:55
Elon Musk,positive,2022-10-17 13:46:13,russia has been punched in the nose and forced to retreat many ti,2022-10-17 13:46:13
Elon Musk,positive,2022-10-17 13:41:33,obviously many disagree with this logic but what do they think is their probability of b,2022-10-17 13:41:33
Elon Musk,positive,2022-10-17 13:30:01,but hey look on the bright side at least russia doesnt get crimea in that scenario s,2022-10-17 13:30:01
Elon Musk,neutral,2022-10-17 13:25:25,if russia faces destruction of their army and utter defeat by nato they will use nukes,2022-10-17 13:25:25
Elon Musk,positive,2022-10-17 13:17:08,whether one likes it or not crimea is absolutely seen as a core part of russia by russia crimea,2022-10-17 13:17:08
Elon Musk,positive,2022-10-17 12:53:31,exactly,2022-10-17 12:53:31
Elon Musk,neutral,2022-10-17 12:46:02,if russia is faced with the choice of losing crimea or using battlefield nukes they will choose the,2022-10-17 12:46:02
Elon Musk,positive,2022-10-17 12:32:40,exceptionally wellsaid,2022-10-17 12:32:40
Elon Musk,neutral,2022-10-17 12:14:48,standard nonperformance amp y suspension in production now has improve,2022-10-17 12:14:48
Elon Musk,neutral,2022-10-17 11:52:08,yeah rv version is lower priority than standard version you should still,2022-10-17 11:52:08
Elon Musk,positive,2022-10-17 07:01:46,ok we will add a donate option to starlink,2022-10-17 07:01:46
Elon Musk,positive,2022-10-17 07:00:46,thats oddly low normally much higher,2022-10-17 07:00:46
Elon Musk,neutral,2022-10-17 06:55:10,are there others that want to donate starlinks to places in need,2022-10-17 06:55:10
Elon Musk,positive,2022-10-17 05:52:27,thats happened to me many times,2022-10-17 05:52:27
Elon Musk,positive,2022-10-17 05:47:40,a much quieter leaf blower is possible,2022-10-17 05:47:40
Elon Musk,positive,2022-10-16 21:55:13,this is harder than it sounds but ok,2022-10-16 21:55:13
Elon Musk,positive,2022-10-18 06:11:12,actually smart summon is almost done,2022-10-18 06:11:12
Elon Musk,neutral,2022-10-18 01:52:35,i have a plan,2022-10-18 01:52:35
Elon Musk,positive,2022-10-18 00:27:18,thanks optimus,2022-10-18 00:27:18
Elon Musk,positive,2022-10-17 19:57:10,to be precise terminals were sent to ukraine but at present only are paying for service,2022-10-17 19:57:10
Elon Musk,neutral,2022-10-17 19:52:57,spacex has already withdrawn its request for funding,2022-10-17 19:52:57
Elon Musk,positive,2022-10-19 18:13:39,awesome,2022-10-19 18:13:39
Elon Musk,positive,2022-10-19 17:02:48,we even did a starlink video call on one airplane aloft to starlink on another far away airplane aloft and it wor,2022-10-19 17:02:48
Elon Musk,positive,2022-10-19 13:45:30,several major architectural upgrades in so its much more than a point release but w,2022-10-19 13:45:30
Elon Musk,positive,2022-10-19 04:38:38,sounds fair,2022-10-19 04:38:38
Elon Musk,neutral,2022-10-19 03:59:49,definitely giving me kid naming ideas,2022-10-19 03:59:49
Elon Musk,neutral,2022-10-19 03:58:56,and sold out,2022-10-19 03:58:56
Elon Musk,neutral,2022-10-19 03:37:07,internet in airplanes will feel same as if you were accessing internet at home,2022-10-19 03:37:07
Elon Musk,positive,2022-10-19 01:42:18,bottles of exquisite burnt hair perfume already sold only left of this unique limited edition col,2022-10-19 01:42:18
Elon Musk,neutral,2022-10-19 00:07:43,were working on it hope to release something next week,2022-10-19 00:07:43
Elon Musk,negative,2022-10-19 00:06:14,no money from dod but several other countries orgs amp individuals are paying for kk terminals,2022-10-19 00:06:14
Elon Musk,negative,2022-10-18 20:27:31,smart maybe does dumb stuff definitely,2022-10-18 20:27:31
Elon Musk,positive,2022-10-18 19:11:02,TRUE,2022-10-18 19:11:02
Elon Musk,positive,2022-10-18 15:12:00,exactly,2022-10-18 15:12:00
Elon Musk,negative,2022-10-18 15:07:11,should i make weapons ideally not,2022-10-18 15:07:11
Elon Musk,positive,2022-10-18 15:03:28,an easy prediction,2022-10-18 15:03:28
Elon Musk,neutral,2022-10-18 14:35:49,drone war i,2022-10-18 14:35:49
Elon Musk,neutral,2022-10-20 09:26:29,same,2022-10-20 09:26:29
Elon Musk,positive,2022-10-20 07:57:25,exactly,2022-10-20 07:57:25
Elon Musk,positive,2022-10-20 07:30:52,spacex has more active satellites in orbit than rest of earth combined tracking to double rest of earth soon,2022-10-20 07:30:52
Elon Musk,positive,2022-10-20 06:52:01,the media reports with great fanfare my predictions that are late but rarely those that come early,2022-10-20 06:52:01
Elon Musk,positive,2022-10-20 00:10:14,accelerating sustainable energy is our primary mission,2022-10-20 00:10:14
Elon Musk,positive,2022-10-19 22:33:20,will require truly exceptional execution but it is possible,2022-10-19 22:33:20
Elon Musk,negative,2022-10-19 18:46:58,i will not let you down no matter what it takes,2022-10-19 18:46:58
Elon Musk,positive,2022-10-21 06:39:47,youre right eventually we all run out of time,2022-10-21 06:39:47
Elon Musk,positive,2022-10-21 06:34:33,only giga berlin can make these colors as paint shop was specially built to apply many fine layers of paint givin,2022-10-21 06:34:33
Elon Musk,positive,2022-10-21 06:11:05,varies a lot tesla amp spacex are in good positions but many other companies are not re,2022-10-21 06:11:05
Elon Musk,neutral,2022-10-21 05:54:23,those who want putin removed are laboring under the misappre,2022-10-21 05:54:23
Elon Musk,neutral,2022-10-21 05:45:12,russia overrunning ukraine would destabilize the entire region perhaps the world,2022-10-21 05:45:12
Elon Musk,negative,2022-10-21 05:12:37,if russia faced calamitous defeat in conventional warfare for something as strategically c,2022-10-21 05:12:37
Elon Musk,neutral,2022-10-21 05:09:52,i do yes,2022-10-21 05:09:52
Elon Musk,negative,2022-10-21 05:06:29,still very unlikely but this is the closest weve been since cuba in,2022-10-21 05:06:29
Elon Musk,neutral,2022-10-21 04:53:50,just guessing but probably until spring of,2022-10-21 04:53:50
Elon Musk,positive,2022-10-21 04:51:37,it sure would be nice to have one year without a horrible global event,2022-10-21 04:51:37
Elon Musk,negative,2022-10-21 04:42:02,brutal for both sides will be a common phrase in the months to come,2022-10-21 04:42:02
Elon Musk,neutral,2022-10-21 02:57:24,no way,2022-10-21 02:57:24
Elon Musk,neutral,2022-10-21 02:00:08,maybe,2022-10-21 02:00:08
Elon Musk,positive,2022-10-21 01:50:54,certainly warrants closer scrutiny,2022-10-21 01:50:54
Elon Musk,neutral,2022-10-20 21:20:40,btw hows it going in bakhmut,2022-10-20 21:20:40
Elon Musk,positive,2022-10-20 21:12:17,pretty good troll tbh,2022-10-20 21:12:17
Elon Musk,positive,2022-10-20 20:37:33,i couldnt agree more,2022-10-20 20:37:33
Elon Musk,positive,2022-10-20 20:36:51,british humor is the best,2022-10-20 20:36:51
Elon Musk,positive,2022-10-20 17:42:06,compromise is overwhelmingly the most likely outcome just a question of how much d,2022-10-20 17:42:06
Elon Musk,neutral,2022-10-20 17:39:15,that should be the nature of the debate,2022-10-20 17:39:15
Elon Musk,negative,2022-10-20 17:32:08,most probable outcome by far is a horrible war of attrition that destroys ukraine amp severely d,2022-10-20 17:32:08
Elon Musk,positive,2022-10-20 16:43:40,exactly,2022-10-20 16:43:40
Elon Musk,positive,2022-10-20 16:31:46,congrats to team on th launch this year falcon now holds record for most launches of a single vehicle type in a year,2022-10-20 16:31:46
Elon Musk,positive,2022-10-30 12:15:34,there is a tiny possibility there might be more to this story than meets the eye,2022-10-30 12:15:34
Elon Musk,neutral,2022-10-22 17:24:03,it will happen,2022-10-22 17:24:03
Elon Musk,neutral,2022-10-22 16:00:09,hear hear,2022-10-22 16:00:09
Elon Musk,negative,2022-10-22 15:06:32,why are you perpetuating propaganda concocted by the oil amp gas industry to distract you from the tr,2022-10-22 15:06:32
Elon Musk,positive,2022-10-22 07:00:32,switzerland amp belgium have great chocolate but i do also love eccentric british amp irish artisanal sweet shops,2022-10-22 07:00:32
Elon Musk,positive,2022-10-22 00:39:36,good thread,2022-10-22 00:39:36
Elon Musk,positive,2022-10-21 22:43:38,next week its actually a major release so a lot more internal testing is needed before going to public beta,2022-10-21 22:43:38
Elon Musk,positive,2022-10-21 22:33:47,cool,2022-10-21 22:33:47
Elon Musk,positive,2022-10-21 22:20:58,although there could be more rampd in candy tbh feels like there hasnt been much improvement in decades,2022-10-21 22:20:58
Elon Musk,positive,2022-10-21 18:25:12,headline is misleading starlink can obviously offer far more robust positioning than gps as it wil,2022-10-21 18:25:12
Elon Musk,positive,2022-10-21 17:01:53,one of my favorite conspiracy theories is that the world is actually men,2022-10-21 17:01:53
Elon Musk,neutral,2022-10-21 13:22:33,un ass ailable logic,2022-10-21 13:22:33
Elon Musk,positive,2022-10-23 13:31:21,great game,2022-10-23 13:31:21
Elon Musk,positive,2022-10-23 13:29:48,maybe it was a social media algorithm not even people,2022-10-23 13:29:48
Elon Musk,neutral,2022-10-23 13:26:21,think about who might have decided the current thing before accepting it,2022-10-23 13:26:21
Elon Musk,positive,2022-10-23 13:21:51,who decides the current thing real question i dont know,2022-10-23 13:21:51
Elon Musk,positive,2022-10-23 13:10:44,exactly wapo are such hypocrites,2022-10-23 13:10:44
Elon Musk,neutral,2022-10-23 12:19:22,neuralink show amp tell now on nov,2022-10-23 12:19:22
Elon Musk,neutral,2022-10-23 12:11:12,had to be done,2022-10-23 12:11:12
Elon Musk,negative,2022-10-23 01:41:03,weve come a long way,2022-10-23 01:41:03
Elon Musk,neutral,2022-10-23 00:29:28,i know nothing is forever,2022-10-23 00:29:28
Elon Musk,positive,2022-10-22 20:24:41,good point,2022-10-22 20:24:41
Elon Musk,positive,2022-10-22 19:54:11,this needs to change manufacturing is awesome,2022-10-22 19:54:11
Elon Musk,positive,2022-10-24 12:48:28,how exciting to be alive at the same time as the largest animal ever wild that,2022-10-24 12:48:28
Elon Musk,positive,2022-10-24 05:39:47,youre most welcome,2022-10-24 05:39:47
Elon Musk,neutral,2022-10-24 02:37:00,before dod even came back with an answer i told that spacex would not,2022-10-24 02:37:00
Elon Musk,positive,2022-10-23 22:36:41,absolutely,2022-10-23 22:36:41
Elon Musk,positive,2022-10-23 16:58:01,interesting,2022-10-23 16:58:01
Elon Musk,neutral,2022-10-25 13:54:37,fasting rocks,2022-10-25 13:54:37
Elon Musk,positive,2022-10-25 13:24:27,had to do a doubletake this is the first nonfake vitalik tweet ive seen in a while,2022-10-25 13:24:27
Elon Musk,neutral,2022-10-25 08:30:54,one mans hedge is another mans shrub,2022-10-25 08:30:54
Elon Musk,positive,2022-10-25 08:11:11,TRUE,2022-10-25 08:11:11
Elon Musk,positive,2022-10-25 08:01:29,too much respect for authority inhibits innovation,2022-10-25 08:01:29
Elon Musk,neutral,2022-10-25 04:33:08,what lesson took you the longest to unlearn,2022-10-25 04:33:08
Elon Musk,positive,2022-10-25 01:15:05,twitter should be as broadly inclusive as possible serving as a fair forum for lively even if occasi,2022-10-25 01:15:05
Elon Musk,neutral,2022-10-24 22:45:37,absolutely necessary,2022-10-24 22:45:37
Elon Musk,positive,2022-10-24 20:49:20,important,2022-10-24 20:49:20
Elon Musk,positive,2022-10-24 20:41:15,exactly,2022-10-24 20:41:15
Elon Musk,neutral,2022-10-24 18:45:00,yeah doesnt make sense,2022-10-24 18:45:00
Elon Musk,positive,2022-10-24 13:49:02,good thread,2022-10-24 13:49:02
Elon Musk,negative,2022-10-24 13:42:48,i only play crazy s,2022-10-24 13:42:48
Elon Musk,neutral,2022-10-24 13:39:48,,2022-10-24 13:39:48
Elon Musk,neutral,2022-10-24 13:35:53,yeah im back to spare bedroom couch surfing at friends houses in silicon val,2022-10-24 13:35:53
Elon Musk,positive,2022-10-24 13:28:44,i did as a child but found it to be too simple to be useful in real life a,2022-10-24 13:28:44
Elon Musk,positive,2022-10-24 13:19:56,and i dont even own a house let alone a mansion you douche,2022-10-24 13:19:56
Elon Musk,positive,2022-10-24 13:13:07,while its true that kasparov is almost as good at playing chess as my iphone he is otherwise an idiot,2022-10-24 13:13:07
Elon Musk,neutral,2022-10-26 15:42:50,nobody bats,2022-10-26 15:42:50
Elon Musk,positive,2022-10-26 15:27:40,a beautiful thing about twitter is how it empowers citizen journalism people are able to disseminate news without an establishment bias,2022-10-26 15:27:40
Elon Musk,neutral,2022-10-26 15:22:43,im a big fan of citizen journalism,2022-10-26 15:22:43
Elon Musk,neutral,2022-10-26 14:50:58,according to unnamed sources close to the matter who wish to remain anonymous,2022-10-26 14:50:58
Elon Musk,positive,2022-10-26 14:48:22,the new york times has emerged as a new chaotic actor in global politics the papers interventions in some of th,2022-10-26 14:48:22
Elon Musk,neutral,2022-10-26 06:32:58,is a lot,2022-10-26 06:32:58
Elon Musk,neutral,2022-10-26 06:28:34,concerning,2022-10-26 06:28:34
Elon Musk,neutral,2022-10-25 23:26:39,works on any moving land object,2022-10-25 23:26:39
Elon Musk,positive,2022-10-27 13:19:25,absolutely,2022-10-27 13:19:25
Elon Musk,neutral,2022-10-27 13:08:00,dear twitter advertisers,2022-10-27 13:08:00
Elon Musk,positive,2022-10-26 21:39:32,meeting a lot of cool people at twitter today,2022-10-26 21:39:32
Elon Musk,neutral,2022-10-26 18:45:58,entering twitter hq let that sink in,2022-10-26 18:45:58
Elon Musk,positive,2022-10-26 17:05:16,definitely closer to citizen journalism local news orgs are underappreciated amp should get way more prominence on twitter,2022-10-26 17:05:16
Elon Musk,neutral,2022-10-28 19:10:55,yes account was restored by twitter before the acquisition they did not consult with or inform me,2022-10-28 19:10:55
Elon Musk,negative,2022-10-28 18:18:55,twitter will be forming a content moderation council with widely diverse viewpoints no major content decisions o,2022-10-28 18:18:55
Elon Musk,positive,2022-10-28 18:09:54,cool,2022-10-28 18:09:54
Elon Musk,positive,2022-10-28 13:08:13,first ive heard,2022-10-28 13:08:13
Elon Musk,positive,2022-10-28 12:09:02,let the good times roll,2022-10-28 12:09:02
Elon Musk,positive,2022-10-28 11:41:12,i will be digging in more today,2022-10-28 11:41:12
Elon Musk,neutral,2022-10-28 03:49:11,the bird is freed,2022-10-28 03:49:11
Elon Musk,neutral,2022-10-28 01:50:49,falcon rockets to orbit as seen from la,2022-10-28 01:50:49
Elon Musk,positive,2022-10-27 16:17:39,thanks,2022-10-27 16:17:39
Elon Musk,positive,2022-10-29 17:35:45,finally the truth that carbs are amazing can be said on this platform freespeech,2022-10-29 17:35:45
Elon Musk,positive,2022-10-29 17:33:16,fresh baked bread amp pastries are some of the great joys of life,2022-10-29 17:33:16
Elon Musk,positive,2022-10-29 07:08:42,good point being able to select which version of twitter you want is probably better much as it would b,2022-10-29 07:08:42
Elon Musk,positive,2022-10-29 04:34:43,one of the best trolls ever,2022-10-29 04:34:43
Elon Musk,neutral,2022-10-29 02:19:54,something like this makes sense,2022-10-29 02:19:54
Elon Musk,neutral,2022-10-29 00:21:49,ace reporting by,2022-10-29 00:21:49
Elon Musk,positive,2022-10-29 00:14:33,to be super clear we have not yet made any changes to twitters content moderation policies,2022-10-29 00:14:33
Elon Musk,negative,2022-10-28 23:13:20,sorry about that fixing as fast as possible,2022-10-28 23:13:20
Elon Musk,neutral,2022-10-28 21:33:03,ligma johnson had it coming,2022-10-28 21:33:03
Elon Musk,negative,2022-10-28 21:21:33,anyone suspended for minor amp dubious reasons will be freed from twitter jail,2022-10-28 21:21:33
Elon Musk,positive,2022-10-28 21:16:42,comedy is now legal on twitter,2022-10-28 21:16:42
Elon Musk,positive,2022-10-30 12:01:48,tweeps will be twits going forward as the latter has vastly more gravitas,2022-10-30 12:01:48
Elon Musk,positive,2022-10-30 11:55:02,pretty much,2022-10-30 11:55:02
Elon Musk,neutral,2022-10-30 11:50:19,there seem to be people managing for every one person coding,2022-10-30 11:50:19
Elon Musk,neutral,2022-10-30 11:48:04,but management is such a tantalizing carrot,2022-10-30 11:48:04
Elon Musk,positive,2022-10-30 11:45:33,my title is chief twit right there in the bio no idea who the ceo is,2022-10-30 11:45:33
Elon Musk,positive,2022-10-30 11:42:56,so demanding to allow a mere days to learn this priceless information,2022-10-30 11:42:56
Elon Musk,positive,2022-10-30 11:25:19,just received this email from twitter this is an actual real email that was autogenerated,2022-10-30 11:25:19
Elon Musk,neutral,2022-10-30 04:11:36,i will look into this twitter should be evenhanded favoring neither side,2022-10-30 04:11:36
Elon Musk,positive,2022-10-30 03:39:17,absolutely,2022-10-30 03:39:17
Elon Musk,neutral,2022-10-30 03:36:16,dhell,2022-10-30 03:36:16
Elon Musk,positive,2022-10-30 01:37:23,andrej will always be welcome at tesla,2022-10-30 01:37:23
Elon Musk,neutral,2022-10-31 17:10:05,if i had a dollar for every time someone asked me if trump is coming back on this platform twitter would be minting money,2022-10-31 17:10:05
Elon Musk,positive,2022-10-31 16:08:15,the guardian used to have balance moderately left and integrity but now it is a far left wing propaganda,2022-10-31 16:08:15
Elon Musk,neutral,2022-10-31 07:00:20,oh no all our diabolical plans have been revealed,2022-10-31 07:00:20
Elon Musk,positive,2022-10-31 04:00:33,what could we do to make it better than tiktok,2022-10-31 04:00:33
Elon Musk,positive,2022-10-31 03:30:29,interesting,2022-10-31 03:30:29
Elon Musk,negative,2022-10-31 03:15:11,he sucks,2022-10-31 03:15:11
Elon Musk,neutral,2022-10-31 03:11:41,bring back vine,2022-10-31 03:11:41
Elon Musk,positive,2022-10-31 02:04:57,weve all made some questionable tweets me more than most but i want to be clear that i support yoel,2022-10-31 02:04:57
Elon Musk,positive,2022-10-31 01:00:53,wachtell amp twitter board deliberately hid this evidence from the court stay tuned more to come,2022-10-31 01:00:53
Elon Musk,positive,2022-10-31 00:23:27,all news has bias some more than others,2022-10-31 00:23:27
Elon Musk,negative,2022-10-31 00:04:28,this is fake i did not tweet out a link to the new york times,2022-10-31 00:04:28
Elon Musk,positive,2022-10-30 22:46:42,ive now been through so many hero to villain cycles ive lost count,2022-10-30 22:46:42
Elon Musk,positive,2022-10-30 22:35:59,what an incredible creature,2022-10-30 22:35:59
Elon Musk,positive,2022-10-30 22:30:28,the whole verification process is being revamped right now,2022-10-30 22:30:28
Elon Musk,negative,2022-10-30 21:25:38,this is false,2022-10-30 21:25:38
Elon Musk,neutral,2022-11-01 13:54:13,sonic booms,2022-11-01 13:54:13
Elon Musk,negative,2022-11-01 13:15:20,falcon heavy launch in mins,2022-11-01 13:15:20
Elon Musk,neutral,2022-11-01 05:25:00,i will explain the rationale in longer form before this is implemented it is the only way to defeat the bots amp trolls,2022-11-01 05:25:00
Elon Musk,neutral,2022-11-01 05:16:09,we need to pay the bills somehow twitter cannot rely entirely on advertisers how about,2022-11-01 05:16:09
Elon Musk,neutral,2022-11-01 04:15:02,halloween with my mom,2022-11-01 04:15:02
Elon Musk,neutral,2022-11-01 04:07:12,i confess its all my fault,2022-11-01 04:07:12
Elon Musk,positive,2022-11-01 03:51:30,i recommend following for the most accurate understanding of whats happening with trust amp safety at twitter,2022-11-01 03:51:30
Elon Musk,negative,2022-11-01 03:46:51,i hate sarcasm so much you cant believe it,2022-11-01 03:46:51
Elon Musk,neutral,2022-11-01 02:52:14,for now,2022-11-01 02:52:14
Elon Musk,neutral,2022-11-01 01:17:09,definitely,2022-11-01 01:17:09
Elon Musk,neutral,2022-10-31 22:55:11,looking into it,2022-10-31 22:55:11
Elon Musk,neutral,2022-10-31 22:52:23,this is just temporary,2022-10-31 22:52:23
Elon Musk,neutral,2022-10-31 22:50:21,,2022-10-31 22:50:21
Elon Musk,negative,2022-11-04 14:28:20,twitter has had a massive drop in revenue due to activist groups pressuring advertisers even though nothing has c,2022-11-04 14:28:20
Elon Musk,positive,2022-11-04 11:44:04,absolutely,2022-11-04 11:44:04
Elon Musk,positive,2022-11-04 11:00:19,that assessment is more accurate than most people realize,2022-11-04 11:00:19
Elon Musk,positive,2022-11-04 07:06:30,unsure if confirming or denying that im an alien is more convincing that im an alien,2022-11-04 07:06:30
Elon Musk,neutral,2022-11-04 06:23:06,maybe were already in it,2022-11-04 06:23:06
Elon Musk,negative,2022-11-04 06:01:24,im an alien trying to get back to my home planet,2022-11-04 06:01:24
Elon Musk,neutral,2022-11-04 05:52:08,there are in fact agendas,2022-11-04 05:52:08
Elon Musk,positive,2022-11-04 05:10:27,tiny talk is talk so small it feels like its coming from your own mind,2022-11-04 05:10:27
Elon Musk,neutral,2022-11-04 04:54:09,what can i say it was a naked abuse of power,2022-11-04 04:54:09
Elon Musk,neutral,2022-11-04 04:45:15,why is small talk even legal,2022-11-04 04:45:15
Elon Musk,neutral,2022-11-03 08:35:20,a neuron doesnt realize its a neuron,2022-11-03 08:35:20
Elon Musk,negative,2022-11-03 08:33:49,pretty much or at least one of the hive minds,2022-11-03 08:33:49
Elon Musk,neutral,2022-11-03 08:23:10,with a lot of room for improvement,2022-11-03 08:23:10
Elon Musk,neutral,2022-11-03 08:13:41,because it consists of billions of bidirectional interactions per day twitter can be thought of as a collective c,2022-11-03 08:13:41
Elon Musk,positive,2022-11-03 08:04:57,true twitter has amazing content in japan roughly half of all adults online but its al,2022-11-03 08:04:57
Elon Musk,positive,2022-11-02 20:56:27,your feedback is appreciated now pay,2022-11-02 20:56:27
Elon Musk,neutral,2022-11-02 20:09:41,advertisers should support,2022-11-02 20:09:41
Elon Musk,positive,2022-11-02 18:42:40,twitter is simply the most interesting place on the internet thats why youre reading this tweet right now,2022-11-02 18:42:40
Elon Musk,neutral,2022-11-02 18:39:54,the system is working,2022-11-02 18:39:54
Elon Musk,positive,2022-11-02 18:27:00,being attacked by both right amp left simultaneously is a good sign,2022-11-02 18:27:00
Elon Musk,negative,2022-11-02 18:26:20,quite a few companies like this,2022-11-02 18:26:20
Elon Musk,neutral,2022-11-02 18:22:39,works every time,2022-11-02 18:22:39
Elon Musk,positive,2022-11-02 18:01:16,capital allocation should be done by those best at doing so,2022-11-02 18:01:16
Elon Musk,positive,2022-11-02 17:48:37,still a fair bit of polish to be done on its a major release posing as a minor release,2022-11-02 17:48:37
Elon Musk,positive,2022-11-02 17:36:08,some good ideas here,2022-11-02 17:36:08
Elon Musk,neutral,2022-11-02 17:05:26,you get what you pay for,2022-11-02 17:05:26
Elon Musk,neutral,2022-11-02 17:03:52,if verified accounts violate terms of service eg spamscamimpersonation theyll be suspended but twitte,2022-11-02 17:03:52
Elon Musk,positive,2022-11-02 16:50:45,thanks michael,2022-11-02 16:50:45
Elon Musk,positive,2022-11-02 14:26:25,absolutely agreed that the twitter safety board should have people from all viewpoints,2022-11-02 14:26:25
Elon Musk,positive,2022-11-02 14:24:29,exactly,2022-11-02 14:24:29
Elon Musk,positive,2022-11-02 13:26:39,the community notes feature is awesome our goal is to make twitter the most accurate source of inform,2022-11-02 13:26:39
Elon Musk,neutral,2022-11-02 04:58:42,,2022-11-02 04:58:42
Elon Musk,neutral,2022-11-02 04:55:55,,2022-11-02 04:55:55
Elon Musk,neutral,2022-11-02 04:51:31,talked to civil society leaders,2022-11-02 04:51:31
Elon Musk,neutral,2022-11-02 04:30:34,i think so,2022-11-02 04:30:34
Elon Musk,positive,2022-11-02 04:00:22,exactly,2022-11-02 04:00:22
Elon Musk,neutral,2022-11-02 02:23:07,twitter speaks to the inner masochist in all of us,2022-11-02 02:23:07
Elon Musk,positive,2022-11-02 02:21:12,its the users own setting that did this,2022-11-02 02:21:12
Elon Musk,neutral,2022-11-02 02:13:56,totally stole idea of charging for insults amp arguments from monty python tbh,2022-11-02 02:13:56
Elon Musk,neutral,2022-11-02 02:06:16,to all complainers please continue complaining but it will cost,2022-11-02 02:06:16
Elon Musk,positive,2022-11-01 23:30:51,that already happens very frequently,2022-11-01 23:30:51
Elon Musk,negative,2022-11-01 23:19:37,falcon heavy is a testament to the awesomeness of humanity,2022-11-01 23:19:37
Elon Musk,positive,2022-11-01 23:13:38,sounds like a good idea,2022-11-01 23:13:38
Elon Musk,negative,2022-11-01 19:31:15,there will be a secondary tag below the name for someone who is a public figure which is already the case for politicians,2022-11-01 19:31:15
Elon Musk,negative,2022-11-01 18:31:29,yes this will destroy the bots if a paid blue account engages in spamscam that account will be suspende,2022-11-01 18:31:29
Elon Musk,neutral,2022-11-01 18:10:26,absolutely essential creators need to make a living,2022-11-01 18:10:26
Elon Musk,neutral,2022-11-01 18:03:55,this will also give twitter a revenue stream to reward content creators,2022-11-01 18:03:55
Elon Musk,positive,2022-11-01 18:02:21,exactly,2022-11-01 18:02:21
Elon Musk,positive,2022-11-01 17:43:37,and paywall bypass for publishers willing to work with us,2022-11-01 17:43:37
Elon Musk,neutral,2022-11-01 17:41:23,you will also get priority in replies mentions amp search which is essential to defeat spamscam ability to po,2022-11-01 17:41:23
Elon Musk,neutral,2022-11-01 17:38:18,price adjusted by country proportionate to purchasing power parity,2022-11-01 17:38:18
Elon Musk,neutral,2022-11-01 17:36:48,twitters current lords amp peasants system for who has or doesnt have a blue checkmark is bullshit power to the,2022-11-01 17:36:48
Elon Musk,negative,2022-11-13 00:17:23,twitter drives a massive number of clicks to other websitesapps biggest click dri,2022-11-13 00:17:23
Elon Musk,neutral,2022-11-05 04:30:55,trash me all day but itll cost,2022-11-05 04:30:55
Elon Musk,neutral,2022-11-05 03:45:01,power to the people,2022-11-05 03:45:01
Elon Musk,positive,2022-11-04 23:44:19,i try my best,2022-11-04 23:44:19
Elon Musk,positive,2022-11-04 23:37:53,thank you a thermonuclear name amp shame is exactly what will happen if this continues,2022-11-04 23:37:53
